pheno_name	heritability	experimental	residuals	ratio_test_p	residuals_norm_p	het_test_p
OTU-B_731	9	21	70	0.522273849036747	2.98553694705184e-11	0.0716160206431223
OTU-B_3324	4	12	84	0.970222081744785	9.13927727353411e-06	0.996919153787137
OTU-B_470	7	40	53	0.495344113893037	2.27316614491183e-10	0.0800352000416792
OTU-B_1723	0	2	98	1	0.00443866350921882	0.690765899572691
OTU-B_3515	0	21	79	1	3.91159387732186e-07	0.927028555375976
OTU-B_3666	20	22	58	0.0391530967229693	5.929033099814e-06	0.983822617534666
OTU-B_1014	5	43	52	0.67059796404428	0.166283412337992	0.152518453566381
OTU-B_338	0	33	67	1	1.94642265569484e-08	0.638771385465231
OTU-B_1544	0	3	97	1	4.3089561183878e-05	0.980170591971888
OTU-B_566	0	5	95	1	0.00895694535936337	0.692345572867578
OTU-B_735	0	26	74	1	5.55320024587872e-05	0.855266137593236
OTU-B_3402	4	10	86	1	0.000843309700271718	0.847473133718589
OTU-B_2404	0	15	85	1	2.83721733092405e-06	0.708151672084508
OTU-B_999	0	11	89	1	1.55386185664117e-08	0.309691470678692
OTU-B_81	5	66	29	0.352605123512233	0.601106710936528	0.775463745443025
OTU-B_893	6	9	85	0.775237582419727	0.00364671249654351	0.125783313169108
OTU-B_1451	8	29	63	0.505682459994567	0.0295404662245008	0.439910024307798
OTU-B_243	0	47	53	1	1.4878086302803e-07	0.15457091511196
OTU-B_377	2	4	94	1	8.73226204673095e-17	0.00195807111614644
OTU-B_1365	4	22	74	0.995759146449416	0.000256240321006671	0.679407333962773
OTU-B_2334	0	1	99	1	1.97045078398691e-07	0.883498639256439
OTU-B_2766	0	31	69	1	1.52735651666022e-08	0.923194587429495
OTU-B_1166	6	10	84	0.775237582419727	0.00081946768006803	0.929391070365044
OTU-B_1175	1	9	90	1	3.11038360838693e-06	0.832291589396072
OTU-B_3673	22	20	58	0.021348245632134	9.31970571542696e-07	0.898432607966158
OTU-B_425	9	18	73	0.495344113893037	0.477059719904829	0.958936549962179
OTU-B_964	4	17	79	0.934312061688891	6.43844711118182e-08	0.434599359160504
OTU-B_3500	11	18	71	0.364397444149098	6.89568225553576e-17	0.157763756391533
OTU-B_197	18	50	32	0.00260687898377988	0.0146518720272258	0.707672633118563
OTU-B_263	9	26	65	0.477853232401354	0.0147657397625755	0.941797328068077
OTU-B_2918	21	0	79	0.091042035427921	0.0368787067425148	0.866136083439827
OTU-B_1499	1	8	91	1	0.0442839815152077	0.880249150042074
OTU-B_3225	0	14	86	1	1.21848716889304e-07	0.805394535325401
OTU-B_3413	10	75	15	0.000210514103692452	6.1180343907737e-09	0.390553601989731
OTU-B_3754	12	15	73	0.300798603071168	2.11274597371873e-08	0.717036940163315
OTU-B_3374	7	1	92	0.768773826783775	1.64318216835387e-05	0.79787156357529
OTU-B_139	18	44	38	0.0144922349300609	0.615452457782166	0.913047060609542
OTU-B_3503	32	17	51	0.00113225418544016	0.000215791127589305	0.725841539913311
OTU-B_1924	0	2	98	1	0.143729376940297	0.907231084281807
OTU-B_3743	1	30	69	1	1.69922641547592e-06	0.790117975627678
OTU-B_1125	0	23	77	1	0.00282471036377899	0.659706425736496
OTU-B_2441	10	6	84	0.529726044619777	1.76976296536712e-05	0.682284775749715
OTU-B_1372	1	2	97	1	0.106908331251146	0.949019983442999
OTU-B_182	20	15	65	0.0569458937557914	0.000120184965034122	0.734376480964351
OTU-B_1127	6	8	86	0.832686007755471	1.84347228616878e-09	0.288998413028222
OTU-B_505	0	29	71	1	0.0736146586234693	0.716856088365952
OTU-B_949	18	7	75	0.14595041861033	0.306402220971209	0.504139357324805
OTU-B_2074	0	6	94	1	0.00240341340128591	0.675840256727978
OTU-B_1196	3	12	85	1	0.000847645023094282	0.713670676686697
OTU-B_1697	1	4	95	1	4.57674435384869e-06	0.268522519815785
OTU-B_1887	0	12	88	1	5.44595212960703e-07	0.896286360727901
OTU-B_531	1	10	89	1	2.52735580348828e-10	0.244831506796902
OTU-B_89	6	51	43	0.432094159470516	0.00256226397780365	0.957660740415317
OTU-B_1392	1	11	88	1	0.172006484074941	0.845867053731156
OTU-B_1541	0	7	93	1	0.279495568731818	0.48171829910583
OTU-B_3578	8	18	74	0.61675642425114	1.63676101813135e-10	0.6751963525749
OTU-B_2597	0	8	92	1	0.00342794649299706	0.717319041493547
OTU-B_2888	4	65	31	0.560264727010872	3.14882711924623e-05	0.96172369518723
OTU-B_1231	16	30	54	0.0615577358332329	0.0273790974674352	0.85190899067884
OTU-B_1515	0	13	87	1	0.000252483091815557	0.781921398592535
OTU-B_816	0	7	93	1	7.06152972084079e-06	0.781779970082544
OTU-B_398	8	43	49	0.408836213087316	0.000590158371003574	0.487181514799928
OTU-B_3416	0	12	88	1	0.000411536541766518	0.967365602755235
OTU-B_2102	5	40	55	0.640262037629895	0.0312850370570285	0.379882751923581
OTU-B_2962	14	0	86	0.384130082933039	3.15150666593557e-06	0.779322902405527
OTU-B_3053	19	30	51	0.0245901090586585	2.45568354157455e-05	0.547690240534641
OTU-B_2452	0	25	75	1	1.01025703389474e-08	0.915637783191567
OTU-B_709	1	56	43	1	0.103844039715959	0.481988630725265
OTU-B_457	14	52	34	0.0108063403718437	0.0763527344489743	0.571241623651169
OTU-B_1681	5	9	86	0.912480081960538	0.459384657035782	0.74237155372978
OTU-B_3739	14	19	67	0.221293523974952	4.96738083378501e-10	0.680879234813637
OTU-B_2602	0	8	92	1	0.0113492383440777	0.809692092624925
OTU-B_1885	11	22	67	0.302643706217201	0.2322796627307	0.931331111660006
OTU-B_557	2	22	76	1	4.50320127256455e-07	0.314017560822546
OTU-B_2240	17	4	79	0.197142572891993	0.0152044752739114	0.68436517610958
OTU-B_2773	22	19	59	0.0323600204135045	0.000172314267971866	0.643605570172417
OTU-B_635	0	24	76	1	1.00492874486249e-11	0.365570221267301
OTU-B_563	13	36	51	0.130030681992084	0.00136186976961543	0.618738903648691
OTU-B_3127	15	22	63	0.154971974797805	0.000333628658915576	0.855746537020279
OTU-B_469	4	25	71	0.957330729554241	1.53512243443062e-09	0.370931123077872
OTU-B_1361	3	65	32	0.67059796404428	0.0673619224873625	0.900789270707743
OTU-B_885	9	43	48	0.298986932677151	0.942571972420651	0.852554653657921
OTU-B_1710	2	0	98	1	0.0795032666640101	0.826403104370779
OTU-B_1809	8	29	63	0.515904109899962	0.000213026230707676	0.742113495382998
OTU-B_966	18	11	71	0.128864940278036	5.32231855340497e-07	0.286020684734584
OTU-B_2007	7	17	76	0.758882159793492	0.000915144743003945	0.786422978015457
OTU-B_484	4	44	52	0.808045669353593	2.99580718358093e-05	0.567402795914899
OTU-B_2692	0	4	96	1	0.00227205963915176	0.99733190749543
OTU-B_1106	0	5	95	1	0.00132384297736525	0.726494595501718
OTU-B_2048	17	32	51	0.054386117296566	0.140699449784334	0.784107062191088
OTU-B_1689	0	5	95	1	0.195300275932563	0.974994523710314
OTU-B_3676	22	15	63	0.0370103504665713	4.23467480660982e-05	0.93461005341045
OTU-B_1869	0	15	85	1	0.0174021516105961	0.694353923581737
OTU-B_2005	0	3	97	1	0.000228123109985128	0.76751930441157
OTU-B_1849	0	18	82	1	0.0102928225847522	0.595157611548402
OTU-B_2357	2	24	74	1	0.00829251429935486	0.489968321754422
OTU-B_3409	11	28	61	0.35066278030499	3.5846568828794e-11	0.416275245583028
OTU-B_689	0	20	80	1	0.0303549271418507	0.962105288733714
OTU-B_2637	0	0	100	1	1.54941635322231e-07	1
OTU-B_3086	10	33	57	0.276526055416169	1.37354129259933e-07	0.261338321097173
OTU-B_490	2	22	76	1	1.05261680328463e-06	0.353025435143786
OTU-B_1133	12	41	47	0.146525644606854	2.70504146362409e-10	0.30105591311934
OTU-B_2229	7	28	65	0.575798066228265	6.22448979259277e-09	0.688316942130044
OTU-B_2994	0	21	79	1	5.24201664135142e-06	0.725056029021266
OTU-B_3258	10	59	31	0.0712976494832903	1.29472257340308e-06	0.565227591093632
OTU-B_3491	25	12	63	0.0188420400807479	1.54004209513951e-06	0.584781356141864
OTU-B_1253	2	33	65	1	0.00119634627225451	0.808423293903744
OTU-B_1967	0	17	83	1	0.148925046079738	0.831924963205844
OTU-B_2306	27	10	63	0.019328465628769	0.113496187743445	0.843768313595601
OTU-B_2742	7	12	81	0.756329000833245	5.58190011396083e-05	0.581169560976663
OTU-B_3039	21	13	66	0.0379743547704327	0.0388423316949863	0.873441131023909
OTU-B_2425	0	10	90	1	0.00969573189484843	0.823625445150719
OTU-B_3418	10	29	61	0.373299101963583	3.1349141094207e-06	0.790571490945643
OTU-B_1220	7	46	47	0.464362765970053	0.190918358410948	0.8616308354351
OTU-B_3335	8	20	72	0.557169112324861	0.0031485272214751	0.797310426262347
OTU-B_1312	0	2	98	1	4.85261634185111e-10	0.254269417224841
OTU-B_2502	3	67	30	0.56000349645205	0.0067995172082291	0.801031513027802
OTU-B_632	4	48	48	0.755090792406161	0.000272507611202767	0.55374409882686
OTU-B_1307	5	12	83	0.903135536395098	4.84611305764122e-05	0.267546368805383
OTU-B_1336	1	16	83	1	9.85482607836602e-09	0.832209035102168
OTU-B_2323	11	7	82	0.48565543423742	2.98162355031183e-05	0.318454253614047
OTU-B_2734	0	5	95	1	0.000210899454774995	0.845091141174161
OTU-B_1677	11	18	71	0.380545166960052	0.0783850295220925	0.992833132393062
OTU-B_1040	6	36	58	0.572574943815863	0.671894943050392	0.34537815326792
OTU-B_2946	0	0	100	1	0.000324402230564461	0.66103629626692
OTU-B_2247	15	10	75	0.229929437105007	0.000509565725137219	0.522463833022791
OTU-B_1342	14	38	48	0.0706095847220622	0.0059623143491219	0.83615481189992
OTU-B_3382	10	15	75	0.507908338360691	2.06035706100768e-07	0.909171023580473
OTU-B_1985	0	27	73	1	0.00623076128187927	0.807993401466418
OTU-B_3007	7	8	85	0.719308471155477	0.00543201916789511	0.798477829489311
OTU-B_1044	12	48	40	0.0819544323844345	0.102352323868362	0.81298825652772
OTU-B_3625	18	16	66	0.11347353984133	1.12298635302567e-05	0.788470665904537
OTU-B_1450	0	4	96	1	0.000272247351966255	0.861365500177245
OTU-B_937	1	7	92	1	4.17422424944048e-07	0.812321849443986
OTU-B_1304	0	6	94	1	0.0405923647173279	0.598800271147048
OTU-B_1390	11	14	75	0.426937652038033	0.889057141497335	0.997371891210009
OTU-B_2284	1	10	89	1	0.0881474959409184	0.962272088270833
OTU-B_2078	1	13	86	1	0.0183561933734764	0.703061846680943
OTU-B_3643	13	28	59	0.176886388846303	8.1681708738505e-05	0.815315112492027
OTU-B_3235	0	43	57	1	0.00077443421382723	0.684773729823423
OTU-B_3386	16	15	69	0.138412358804053	3.20394008719523e-06	0.755949354993288
OTU-B_1226	0	9	91	1	2.77696519098686e-05	0.909795949286536
OTU-B_799	3	59	38	0.766568981886009	0.359031732801179	0.909640221137087
OTU-B_3179	15	9	76	0.238589612047559	1.52246409447027e-06	0.631742083457323
OTU-B_3350	8	18	74	0.61675642425114	2.52248701868597e-07	0.735032138159991
OTU-B_2354	17	1	82	0.227647987045479	0.00271437436848584	0.771348483484931
OTU-B_595	8	65	27	0.115067425350126	1.45913051904237e-06	0.81090635047446
OTU-B_1208	14	31	55	0.115503799845653	0.0740810972976201	0.535974245969844
OTU-B_3741	19	12	69	0.0883869633704573	2.54075762331561e-07	0.647144150981695
OTU-B_3188	15	10	75	0.225991876598032	2.19126268153827e-06	0.659411724226795
OTU-B_3477	37	11	52	0.000193343773423401	0.00174850213967377	0.898877939091411
OTU-B_1412	14	18	68	0.263293261679597	0.253086803918779	0.853424584640428
OTU-B_2834	13	6	81	0.32684510537232	6.74754626506202e-05	0.646068878303569
OTU-B_2686	3	42	55	0.979671726140816	0.0252771464548976	0.33634706283129
OTU-B_2832	1	3	96	1	0.000341942786743572	0.86433866048018
OTU-B_2041	21	6	73	0.0600714165070899	0.0030110335605952	0.798727342780189
OTU-B_2103	0	29	71	1	0.000299405131198306	0.768025291721138
OTU-B_1217	1	31	68	1	0.000155610425589795	0.555862198390863
OTU-B_2419	0	11	89	1	3.56887322489661e-07	0.938189249800667
OTU-B_2350	0	1	99	1	0.040566601932608	0.892411943133699
OTU-B_3678	7	60	33	0.269470783800124	4.43587882493809e-08	0.618927112290544
OTU-B_2297	0	21	79	1	3.01592848104593e-07	0.524264030808989
OTU-B_2549	5	20	75	0.878635341852271	0.0758349830258647	0.557286476888218
OTU-B_1534	3	24	73	1	2.19519761733687e-06	0.113473374663053
OTU-B_3149	0	16	84	1	0.00156347267420072	0.936937109420881
OTU-B_3421	10	21	69	0.41623194480684	1.2519824264145e-06	0.731717496774978
OTU-B_1686	13	9	78	0.378672106136598	0.567224649873241	0.753552002356185
OTU-B_2226	0	8	92	1	0.00128679049027922	0.846250158706883
OTU-B_2909	22	12	66	0.0445481726647862	0.000111614459874293	0.453460397267046
OTU-B_879	14	21	65	0.206059636806241	0.000569277764617298	0.512458071409863
OTU-B_2086	13	32	55	0.156621430705637	0.242468270692966	0.475386399390542
OTU-B_3497	9	28	63	0.422216982842317	5.71433489128563e-08	0.558176513161753
OTU-B_3788	12	21	67	0.290128982893331	2.41546927195592e-05	0.903806745804866
OTU-B_2153	0	27	73	1	4.05325074063484e-07	0.425896663625471
OTU-B_1810	8	8	84	0.667461062473157	0.515029927006112	0.727462347230734
OTU-B_3229	13	3	84	0.380545166960052	3.3494142871344e-06	0.87052364510626
OTU-B_2303	1	0	99	1	0.0113276273329723	0.9850294007181
OTU-B_3241	13	28	59	0.191759260216891	0.00016796029792158	0.608536863941161
OTU-B_2897	0	5	95	1	0.00019557090625053	0.773199780280093
OTU-B_898	8	22	70	0.609247364153412	2.90527095435344e-08	0.161663284775968
OTU-B_3408	0	24	76	1	5.38126663670505e-05	0.854897291115208
OTU-B_3712	0	53	47	1	3.33810033756972e-08	0.232062534279098
OTU-B_512	0	23	77	1	2.00038339330066e-05	0.018092829611515
OTU-B_1048	0	23	77	1	0.00581105776036159	0.892403152923108
OTU-B_1642	0	35	65	1	1.68147786693059e-05	0.954588276215252
OTU-B_1218	0	12	88	1	0.0303454872355424	0.502957326939209
OTU-B_1201	27	3	70	0.0238381730551059	0.0566404309401814	0.718300175852806
OTU-B_2187	7	38	55	0.523173229642026	0.369122938902829	0.867745748571747
OTU-B_3214	19	7	74	0.116445782208661	2.23356973451525e-14	0.0794201059929017
OTU-B_3108	28	7	65	0.00845951402418191	1.37899321956285e-07	0.739475565095792
OTU-B_1101	13	76	11	1.0611484389874e-06	1.22430346751735e-06	0.897321883506306
OTU-B_1600	1	10	89	1	0.325674639307742	0.958574326531654
OTU-B_2577	10	33	57	0.291462249204633	0.00396652387007626	0.579117088316946
OTU-B_1258	0	12	88	1	0.000939306072087873	0.842799526726237
OTU-B_3405	2	12	86	1	0.024762491288768	0.777139101061417
OTU-B_15	17	56	27	0.000699661453840779	0.196037757382692	0.47286863190604
OTU-B_178	0	33	67	1	0.0315695970128641	0.643418027950902
OTU-B_545	14	43	43	0.0339005434060228	0.000765521200073966	0.0752665585242478
OTU-B_643	9	22	69	0.502727431991152	1.23314051068416e-05	0.58902474253754
OTU-B_325	5	71	24	0.273460514712968	0.00445980643978837	0.237777457642615
OTU-B_1788	14	32	54	0.10708513100333	7.62056722803666e-07	0.221164387747158
OTU-B_2555	0	28	72	1	0.00992687193112653	0.556111608866452
OTU-B_2566	7	30	63	0.663611168966776	0.000868241069460852	0.500115243513088
OTU-B_1619	7	31	62	0.560390049679044	0.123892411383253	0.289297923876276
OTU-B_619	0	37	63	1	0.000947933907349889	0.759527553372052
OTU-B_2180	2	32	66	1	0.017032310562375	0.57495509726908
OTU-B_75	7	53	40	0.334509295466352	0.524551697092911	0.96745648901189
OTU-B_1700	5	4	91	0.912480081960538	0.088648464881893	0.86162890452061
OTU-B_2883	2	19	79	1	4.61608995045127e-07	0.723097121499974
OTU-B_873	7	8	85	0.840482338992816	2.61349316928411e-08	0.386562271788701
OTU-B_2959	0	18	82	1	8.21769222572572e-08	0.863595576916909
OTU-B_161	5	44	51	0.723576361843424	0.683054152497177	0.788080593635264
OTU-B_2763	14	25	61	0.150103793577595	2.74148730909159e-07	0.345272482854023
OTU-B_1514	4	8	88	0.975878221457051	0.00326874960198295	0.881511160405093
OTU-B_216	37	3	60	0.00395000868802538	0.510466495559298	0.974469080386686
OTU-B_3761	14	27	59	0.146525644606854	1.17942293740872e-11	0.387931516369519
OTU-B_748	11	21	68	0.378672106136598	5.54716851565143e-05	0.424053409623827
OTU-B_625	14	38	48	0.0623504992878824	0.00171586129545765	0.532084200824638
OTU-B_1511	2	32	66	1	0.089536650516159	0.964955502560396
OTU-B_1956	31	26	43	4.88000097577168e-05	5.09207741380136e-05	0.726914192042514
OTU-B_1350	0	49	51	1	0.249276651397258	0.601673781003435
OTU-B_2326	32	0	68	0.00438267449785094	1.37886001539071e-05	0.713168222253111
OTU-B_321	4	65	31	0.418854514084235	0.714743530213939	0.82145444089338
OTU-B_883	4	47	49	0.864857154907374	0.363397753300987	0.355285387554675
OTU-B_288	7	21	72	0.686995782665866	6.54723784266907e-10	0.437459807201169
OTU-B_403	0	24	76	1	1.0769155988002e-06	0.514897611873025
OTU-B_105	22	39	39	0.00504435381719379	0.212027339592541	0.78340220431945
OTU-B_609	2	38	60	1	0.112435726217104	0.781013728887786
OTU-B_2125	6	5	89	0.900553935277687	0.00142293462272574	0.873497191260342
OTU-B_189	20	24	56	0.0318009729988041	0.483074237882833	0.897247445360809
OTU-B_2136	9	0	91	0.611629129699426	0.0568671472505932	0.999818945498291
OTU-B_1142	2	73	25	0.801674148691299	0.000283379838533201	0.815455944578413
OTU-B_78	19	46	35	0.00426421001732216	0.683358006337329	0.979981882848296
OTU-B_543	18	49	33	0.00370275212907923	0.00128775999207338	0.558390900860043
OTU-B_1865	7	36	57	0.579245252362841	0.320418055806653	0.889010981981077
OTU-B_2389	10	8	82	0.560170672129761	0.00991890079244944	0.725413403726321
OTU-B_3247	23	17	60	0.0275544249140275	2.25279723562061e-11	0.395273118481956
OTU-B_1155	16	21	63	0.134012390118968	0.0233914009613316	0.781682900477676
OTU-B_797	40	19	41	1.20352861646705e-05	0.0152915509838532	0.570278446629492
OTU-B_3116	6	20	74	0.751067853295211	3.34075386761821e-05	0.893227188252729
OTU-B_1553	0	2	98	1	0.35699092261398	0.931857299902842
OTU-B_869	10	30	60	0.37437211880386	8.31410165664926e-05	0.569998748371734
OTU-B_2099	0	34	66	1	0.00294374216188482	0.454280124564044
OTU-B_1503	23	22	55	0.0238381730551059	0.391823698093036	0.988749515291464
OTU-B_2109	0	41	59	1	0.091061153202608	0.417708868464929
OTU-B_2130	17	8	75	0.15991777541856	0.00045341068025148	0.417661726085089
OTU-B_2831	0	19	81	1	2.06121902892503e-06	0.746246535597366
OTU-B_220	20	43	37	0.00271131212094356	0.577050693913933	0.852395987013324
OTU-B_2873	13	5	82	0.335431300394617	0.000446760261596379	0.805702683066583
OTU-B_3768	2	28	70	1	0.00145394409865282	0.913691208502614
OTU-B_824	14	68	18	0.000120473750834452	1.7373593084233e-07	0.80494848920843
OTU-B_3639	9	18	73	0.562813700807198	7.76790002478195e-08	0.761899004838715
OTU-B_950	10	36	54	0.28230869233883	0.279662540528699	0.973403699415686
OTU-B_1416	28	31	41	0.000210514103692452	0.415155862013655	0.883473830367366
OTU-B_1703	16	29	55	0.0684454484253682	0.00905807429628178	0.750890612850727
OTU-B_3614	7	26	67	0.634867103456934	7.24132889414858e-07	0.664771768603601
OTU-B_1564	14	27	59	0.134076486279661	0.1308948819715	0.992941211226347
OTU-B_3470	4	27	69	0.93818135874395	3.07079693190357e-05	0.967601489023399
OTU-B_871	8	21	71	0.527091649884202	7.1029255703764e-05	0.868411090401816
OTU-B_1966	0	7	93	1	0.220532312538347	0.684040943567332
OTU-B_3080	17	22	61	0.116496515757537	0.000160557855051885	0.547361636079636
OTU-B_277	0	57	43	1	2.36631070018468e-05	0.34993043715361
OTU-B_1731	2	16	82	1	0.0102392169982073	0.999906593965818
OTU-B_3063	0	4	96	1	0.00128903999581655	0.731589438199218
OTU-B_2163	0	6	94	1	0.00662242171794172	0.685013992775786
OTU-B_690	0	29	71	1	0.000562300703232829	0.418306579908451
OTU-B_1460	12	2	86	0.442055498383014	0.150738676060085	0.921330737508859
OTU-B_2527	6	45	49	0.591278184800006	0.0344500450700012	0.656771431477181
OTU-B_1883	6	15	79	0.802171254664802	0.250702230690191	0.855421754128257
OTU-B_1920	0	3	97	1	0.0013200936778818	0.920412110525192
OTU-B_1824	0	10	90	1	8.08939094940055e-06	0.692442248886701
OTU-B_2705	8	2	90	0.771319512612701	1.17880495557809e-06	0.418954778324542
OTU-B_2792	13	10	77	0.319292817097369	0.000101032040240364	0.647036117573111
OTU-B_1318	5	32	63	0.811910781484163	0.000310727758139308	0.856878002999196
OTU-B_1975	2	19	79	1	2.81801669237947e-07	0.628354938780287
OTU-B_2537	21	12	67	0.0441278342307426	0.059323135416413	0.92107034673004
OTU-B_3187	0	20	80	1	1.58309958910919e-07	0.864371017063145
OTU-B_2928	3	2	95	1	0.0215475645089826	0.829822102235463
OTU-B_547	0	25	75	1	1.23889193080029e-05	0.481209864162823
OTU-B_1489	20	28	52	0.0337237216296144	0.0165863544309906	0.925294429861568
OTU-B_3337	16	15	69	0.142487835175087	0.00399555745916421	0.967530756775858
OTU-B_1916	10	12	78	0.513197896201699	0.083935914258713	0.636391945831585
OTU-B_3699	26	9	65	0.011436533340309	2.3695087507354e-07	0.851763834932974
OTU-B_3705	8	8	84	0.683886913847421	0.000584355817241556	0.803808326831202
OTU-B_1945	3	5	92	1	0.412838125173005	0.782367448772924
OTU-B_2991	14	31	55	0.129510490541724	0.0590615398484383	0.743754684840158
OTU-B_1545	12	14	74	0.353571609534821	0.401822023372813	0.825794538240056
OTU-B_2119	3	30	67	0.954865583746963	0.0789676215965785	0.329759210678532
OTU-B_3407	2	9	89	1	0.000680050438708474	0.860249009148871
OTU-B_3283	24	15	61	0.0252022453242932	0.000121680149856783	0.823538252030542
OTU-B_1741	0	14	86	1	0.21171156391122	0.879252241216606
OTU-B_578	5	55	40	0.50065561412254	0.00951967119551255	0.914377511507965
OTU-B_3013	18	21	61	0.0797917954579866	1.1807272039134e-09	0.130033079326432
